2026-07-04 12:56:53 | INFO     | __main__ | Starting Office Automation Suite - Karina
2026-07-05 17:48:49 | INFO     | attendance.gui | Output folder selected.
2026-07-05 17:48:54 | INFO     | attendance.gui | Date From selected: 07/01/2026
2026-07-05 17:48:57 | INFO     | attendance.gui | Date To selected: 07/01/2026
2026-07-05 17:49:02 | INFO     | attendance.gui | Generate button clicked.
2026-07-05 17:49:02 | INFO     | attendance.gui | Input validation success.
2026-07-05 17:49:02 | INFO     | attendance.gui | Configuration file : D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-05 17:49:02 | INFO     | attendance.gui | Output folder      : D:\Python Project\Attendance Configuration\output
2026-07-05 17:49:02 | INFO     | attendance.gui | Date From          : 07/01/2026
2026-07-05 17:49:02 | INFO     | attendance.gui | Date To            : 07/01/2026
2026-07-05 17:49:02 | INFO     | attendance.gui | Workflow           : HO
2026-07-05 17:49:02 | INFO     | attendance.gui | Generate HRIS TXT  : True
2026-07-05 17:49:02 | INFO     | attendance.gui | Generate Report    : True
2026-07-05 17:49:02 | INFO     | attendance.gui | Preparing Attendance Engine...
2026-07-05 17:49:02 | INFO     | attendance.gui | Attendance Engine placeholder started.
2026-07-05 17:49:02 | INFO     | attendance.gui | No MDB processing is executed in Sprint 4.3.
2026-07-05 17:49:02 | INFO     | attendance.gui | Attendance Engine placeholder finished.
2026-07-05 17:49:02 | INFO     | attendance.gui | Sprint 5 will implement real processing.
2026-07-05 17:49:02 | INFO     | shared.dialogs | Attendance GUI is ready for Engine integration.

Real Attendance Engine will be implemented in Sprint 5.
2026-07-05 17:54:38 | INFO     | attendance.extractor | Connecting to MDB: D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-05 17:54:38 | INFO     | attendance.extractor | MDB connection established.
2026-07-05 17:54:38 | INFO     | attendance.extractor | Fetching raw attendance logs from 2026-03-30 00:00:00 to 2026-03-31 00:00:00.
2026-07-05 17:54:38 | INFO     | attendance.extractor | Fetched 64 raw attendance log(s).
2026-07-05 17:54:38 | INFO     | attendance.extractor | MDB connection closed.
2026-07-05 17:54:38 | INFO     | attendance.engine | Starting attendance pairing for 64 raw log(s).
2026-07-05 17:54:38 | INFO     | attendance.engine | Attendance pairing finished. Total pair record(s): 50, Paired: 10, Single tap: 40
2026-07-05 17:54:38 | INFO     | attendance.engine | Starting attendance validation for 50 paired record(s).
2026-07-05 17:54:38 | INFO     | attendance.engine | Attendance validation finished. Total: 50, Valid for TXT: 10, Anomaly: 40
2026-07-05 17:54:38 | INFO     | attendance.engine | Generated TXT file: D:\Python Project\Attendance Configuration\output\HO\TXT\20260705_175438\Attendance_HO_001.txt (10 record(s))
2026-07-05 17:54:41 | INFO     | attendance.engine | Generated Attendance Excel report: D:\Python Project\Attendance Configuration\output\HO\Report\20260705_175438\Report_HO.xlsx
2026-07-05 18:04:07 | INFO     | shared.config_manager | Reading Attendance Configuration: D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-05 18:04:07 | INFO     | shared.config_manager | Attendance Configuration loaded. HO MDB: 1, Branch MDB: 1
2026-07-05 18:05:11 | INFO     | __main__ | Starting OAS-K
2026-07-05 18:05:11 | INFO     | __main__ | Launcher loaded successfully.
2026-07-05 18:08:09 | INFO     | shared.config_manager | Reading Attendance Configuration: D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-05 18:08:10 | INFO     | shared.config_manager | Attendance Configuration loaded. HO MDB: 1, Branch MDB: 1
2026-07-05 18:08:10 | INFO     | attendance.extractor | Connecting to MDB: D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-05 18:08:10 | INFO     | attendance.extractor | MDB connection established.
2026-07-05 18:08:10 | INFO     | attendance.extractor | Fetching raw attendance logs from 2026-03-30 00:00:00 to 2026-03-31 00:00:00.
2026-07-05 18:08:10 | INFO     | attendance.extractor | Fetched 64 raw attendance log(s).
2026-07-05 18:08:11 | INFO     | attendance.extractor | MDB connection closed.
2026-07-05 18:08:11 | INFO     | attendance.engine | Starting attendance pairing for 64 raw log(s).
2026-07-05 18:08:11 | INFO     | attendance.engine | Attendance pairing finished. Total pair record(s): 50, Paired: 10, Single tap: 40
2026-07-05 18:08:11 | INFO     | attendance.engine | Starting attendance validation for 50 paired record(s).
2026-07-05 18:08:11 | INFO     | attendance.engine | Attendance validation finished. Total: 50, Valid for TXT: 10, Anomaly: 40
2026-07-05 18:08:11 | INFO     | attendance.engine | Generated TXT file: D:\Python Project\Attendance Configuration\output\HO\TXT\20260705_180810\Attendance_HO_001.txt (10 record(s))
2026-07-05 18:08:11 | INFO     | attendance.engine | Generated Attendance Excel report: D:\Python Project\Attendance Configuration\output\HO\Report\20260705_180810\Report_HO.xlsx
2026-07-05 18:15:43 | INFO     | attendance.gui | Application Ready.
2026-07-05 18:15:43 | INFO     | attendance.gui | Waiting for user input...
2026-07-05 18:19:28 | INFO     | attendance.gui | Application Ready.
2026-07-05 18:19:28 | INFO     | attendance.gui | Waiting for user input...
2026-07-05 18:19:40 | INFO     | attendance.gui | Attendance Configuration selected.
2026-07-05 18:19:49 | INFO     | attendance.gui | Output folder selected.
2026-07-05 18:19:53 | INFO     | attendance.gui | Date From selected: 07/02/2026
2026-07-05 18:19:58 | INFO     | attendance.gui | Date To selected: 07/02/2026
2026-07-05 18:20:02 | INFO     | attendance.gui | Generate button clicked.
2026-07-05 18:20:02 | INFO     | attendance.gui | Input validation success.
2026-07-05 18:20:02 | INFO     | attendance.gui | Configuration file : D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-05 18:20:02 | INFO     | attendance.gui | Output folder      : D:\Python Project\Attendance Configuration\output
2026-07-05 18:20:02 | INFO     | attendance.gui | Date From          : 07/02/2026
2026-07-05 18:20:02 | INFO     | attendance.gui | Date To            : 07/02/2026
2026-07-05 18:20:02 | INFO     | attendance.gui | Workflow           : HO
2026-07-05 18:20:02 | INFO     | attendance.gui | Generate HRIS TXT  : True
2026-07-05 18:20:02 | INFO     | attendance.gui | Generate Report    : True
2026-07-05 18:20:02 | INFO     | attendance.gui | Reading Attendance Configuration...
2026-07-05 18:20:02 | INFO     | shared.config_manager | Reading Attendance Configuration: D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-05 18:20:02 | INFO     | shared.config_manager | Attendance Configuration loaded. HO MDB: 1, Branch MDB: 1
2026-07-05 18:20:02 | INFO     | attendance.gui | Attendance Configuration loaded.
2026-07-05 18:20:02 | INFO     | attendance.gui | Running Attendance Process Engine...
2026-07-05 18:20:02 | INFO     | attendance.extractor | Connecting to MDB: D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-05 18:20:03 | INFO     | attendance.extractor | MDB connection established.
2026-07-05 18:20:03 | INFO     | attendance.extractor | Fetching raw attendance logs from 2026-07-02 00:00:00 to 2026-07-03 00:00:00.
2026-07-05 18:20:03 | INFO     | attendance.extractor | Fetched 100 raw attendance log(s).
2026-07-05 18:20:03 | INFO     | attendance.extractor | MDB connection closed.
2026-07-05 18:20:03 | INFO     | attendance.engine | Starting attendance pairing for 100 raw log(s).
2026-07-05 18:20:03 | INFO     | attendance.engine | Attendance pairing finished. Total pair record(s): 47, Paired: 43, Single tap: 4
2026-07-05 18:20:03 | INFO     | attendance.engine | Starting attendance validation for 47 paired record(s).
2026-07-05 18:20:03 | INFO     | attendance.engine | Attendance validation finished. Total: 47, Valid for TXT: 43, Anomaly: 4
2026-07-05 18:20:03 | INFO     | attendance.engine | Generated TXT file: D:\Python Project\Attendance Configuration\output\HO\TXT\20260705_182002\Attendance_HO_001.txt (43 record(s))
2026-07-05 18:20:04 | INFO     | attendance.engine | Generated Attendance Excel report: D:\Python Project\Attendance Configuration\output\HO\Report\20260705_182002\Report_HO.xlsx
2026-07-05 18:20:04 | INFO     | attendance.gui | Attendance process finished.
2026-07-05 18:20:04 | INFO     | attendance.gui | Job ID              : 20260705_182002
2026-07-05 18:20:04 | INFO     | attendance.gui | Workflow            : HO
2026-07-05 18:20:04 | INFO     | attendance.gui | Raw log count       : 100
2026-07-05 18:20:04 | INFO     | attendance.gui | Paired record count : 47
2026-07-05 18:20:04 | INFO     | attendance.gui | Valid record count  : 43
2026-07-05 18:20:04 | INFO     | attendance.gui | Anomaly count       : 4
2026-07-05 18:20:04 | INFO     | attendance.gui | MDB Summary:
2026-07-05 18:20:04 | INFO     | attendance.gui | - HO01 | SUCCESS | Raw Logs: 100 | D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-05 18:20:04 | INFO     | attendance.gui | TXT output folder   : D:\Python Project\Attendance Configuration\output\HO\TXT\20260705_182002
2026-07-05 18:20:04 | INFO     | attendance.gui | TXT files generated : 1
2026-07-05 18:20:04 | INFO     | attendance.gui | - TXT: D:\Python Project\Attendance Configuration\output\HO\TXT\20260705_182002\Attendance_HO_001.txt (43 rows)
2026-07-05 18:20:04 | INFO     | attendance.gui | Report file         : D:\Python Project\Attendance Configuration\output\HO\Report\20260705_182002\Report_HO.xlsx
2026-07-05 18:20:04 | INFO     | shared.dialogs | Attendance process completed successfully.

Job ID: 20260705_182002
Workflow: HO
Valid Records: 43
Anomaly Records: 4
2026-07-05 18:24:57 | INFO     | __main__ | Starting OAS-K
2026-07-05 18:24:57 | INFO     | __main__ | Launcher loaded successfully.
2026-07-05 18:24:58 | INFO     | __main__ | Attendance module clicked.
2026-07-05 18:27:16 | INFO     | attendance.gui | Application Ready.
2026-07-05 18:27:16 | INFO     | attendance.gui | Waiting for user input...
2026-07-05 18:27:25 | INFO     | attendance.gui | Attendance Configuration selected.
2026-07-05 18:27:32 | INFO     | attendance.gui | Output folder selected.
2026-07-05 18:27:39 | INFO     | attendance.gui | Date From selected: 06/16/2026
2026-07-05 18:27:46 | INFO     | attendance.gui | Date To selected: 07/03/2026
2026-07-05 18:27:49 | INFO     | attendance.gui | Generate button clicked.
2026-07-05 18:27:49 | INFO     | attendance.gui | Input validation success.
2026-07-05 18:27:49 | INFO     | attendance.gui | Configuration file : D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-05 18:27:49 | INFO     | attendance.gui | Output folder      : D:\Python Project\Attendance Configuration\output
2026-07-05 18:27:49 | INFO     | attendance.gui | Date From          : 06/16/2026
2026-07-05 18:27:49 | INFO     | attendance.gui | Date To            : 07/03/2026
2026-07-05 18:27:49 | INFO     | attendance.gui | Workflow           : HO
2026-07-05 18:27:49 | INFO     | attendance.gui | Generate HRIS TXT  : True
2026-07-05 18:27:49 | INFO     | attendance.gui | Generate Report    : True
2026-07-05 18:27:49 | INFO     | attendance.gui | Reading Attendance Configuration...
2026-07-05 18:27:49 | INFO     | shared.config_manager | Reading Attendance Configuration: D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-05 18:27:49 | INFO     | shared.config_manager | Attendance Configuration loaded. HO MDB: 1, Branch MDB: 1
2026-07-05 18:27:49 | INFO     | attendance.gui | Attendance Configuration loaded.
2026-07-05 18:27:49 | INFO     | attendance.gui | Running Attendance Process Engine...
2026-07-05 18:27:49 | INFO     | attendance.extractor | Connecting to MDB: D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-05 18:27:49 | INFO     | attendance.extractor | MDB connection established.
2026-07-05 18:27:49 | INFO     | attendance.extractor | Fetching raw attendance logs from 2026-06-16 00:00:00 to 2026-07-04 00:00:00.
2026-07-05 18:27:50 | INFO     | attendance.extractor | Fetched 1361 raw attendance log(s).
2026-07-05 18:27:50 | INFO     | attendance.extractor | MDB connection closed.
2026-07-05 18:27:50 | INFO     | attendance.engine | Starting attendance pairing for 1361 raw log(s).
2026-07-05 18:27:50 | INFO     | attendance.engine | Attendance pairing finished. Total pair record(s): 664, Paired: 582, Single tap: 82
2026-07-05 18:27:50 | INFO     | attendance.engine | Starting attendance validation for 664 paired record(s).
2026-07-05 18:27:50 | INFO     | attendance.engine | Attendance validation finished. Total: 664, Valid for TXT: 582, Anomaly: 82
2026-07-05 18:27:50 | INFO     | attendance.engine | Generated TXT file: D:\Python Project\Attendance Configuration\output\HO\TXT\20260705_182749\Attendance_HO_001.txt (582 record(s))
2026-07-05 18:27:50 | INFO     | attendance.engine | Generated Attendance Excel report: D:\Python Project\Attendance Configuration\output\HO\Report\20260705_182749\Report_HO.xlsx
2026-07-05 18:27:50 | INFO     | attendance.gui | Attendance process finished.
2026-07-05 18:27:50 | INFO     | attendance.gui | Job ID              : 20260705_182749
2026-07-05 18:27:50 | INFO     | attendance.gui | Workflow            : HO
2026-07-05 18:27:50 | INFO     | attendance.gui | Raw log count       : 1361
2026-07-05 18:27:50 | INFO     | attendance.gui | Paired record count : 664
2026-07-05 18:27:50 | INFO     | attendance.gui | Valid record count  : 582
2026-07-05 18:27:50 | INFO     | attendance.gui | Anomaly count       : 82
2026-07-05 18:27:50 | INFO     | attendance.gui | MDB Summary:
2026-07-05 18:27:50 | INFO     | attendance.gui | - HO01 | SUCCESS | Raw Logs: 1361 | D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-05 18:27:50 | INFO     | attendance.gui | TXT output folder   : D:\Python Project\Attendance Configuration\output\HO\TXT\20260705_182749
2026-07-05 18:27:50 | INFO     | attendance.gui | TXT files generated : 1
2026-07-05 18:27:50 | INFO     | attendance.gui | - TXT: D:\Python Project\Attendance Configuration\output\HO\TXT\20260705_182749\Attendance_HO_001.txt (582 rows)
2026-07-05 18:27:50 | INFO     | attendance.gui | Report file         : D:\Python Project\Attendance Configuration\output\HO\Report\20260705_182749\Report_HO.xlsx
2026-07-05 18:27:50 | INFO     | shared.dialogs | Attendance process completed successfully.

Job ID: 20260705_182749
Workflow: HO
Valid Records: 582
Anomaly Records: 82
2026-07-05 18:29:21 | INFO     | attendance.gui | Selected Workflow : Branch
2026-07-05 18:29:22 | INFO     | attendance.gui | Generate button clicked.
2026-07-05 18:29:22 | INFO     | attendance.gui | Input validation success.
2026-07-05 18:29:22 | INFO     | attendance.gui | Configuration file : D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-05 18:29:22 | INFO     | attendance.gui | Output folder      : D:\Python Project\Attendance Configuration\output
2026-07-05 18:29:22 | INFO     | attendance.gui | Date From          : 06/16/2026
2026-07-05 18:29:22 | INFO     | attendance.gui | Date To            : 07/03/2026
2026-07-05 18:29:22 | INFO     | attendance.gui | Workflow           : Branch
2026-07-05 18:29:22 | INFO     | attendance.gui | Generate HRIS TXT  : True
2026-07-05 18:29:22 | INFO     | attendance.gui | Generate Report    : True
2026-07-05 18:29:22 | INFO     | attendance.gui | Reading Attendance Configuration...
2026-07-05 18:29:22 | INFO     | shared.config_manager | Reading Attendance Configuration: D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-05 18:29:22 | INFO     | shared.config_manager | Attendance Configuration loaded. HO MDB: 1, Branch MDB: 1
2026-07-05 18:29:22 | INFO     | attendance.gui | Attendance Configuration loaded.
2026-07-05 18:29:22 | INFO     | attendance.gui | Running Attendance Process Engine...
2026-07-05 18:29:22 | INFO     | attendance.extractor | Connecting to MDB: D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-05 18:29:22 | INFO     | attendance.extractor | MDB connection established.
2026-07-05 18:29:22 | INFO     | attendance.extractor | Fetching raw attendance logs from 2026-06-16 00:00:00 to 2026-07-04 00:00:00.
2026-07-05 18:29:22 | INFO     | attendance.extractor | Fetched 1361 raw attendance log(s).
2026-07-05 18:29:22 | INFO     | attendance.extractor | MDB connection closed.
2026-07-05 18:29:22 | INFO     | attendance.engine | Starting attendance pairing for 1361 raw log(s).
2026-07-05 18:29:22 | INFO     | attendance.engine | Attendance pairing finished. Total pair record(s): 664, Paired: 582, Single tap: 82
2026-07-05 18:29:22 | INFO     | attendance.engine | Starting attendance validation for 664 paired record(s).
2026-07-05 18:29:22 | INFO     | attendance.engine | Attendance validation finished. Total: 664, Valid for TXT: 582, Anomaly: 82
2026-07-05 18:29:22 | INFO     | attendance.engine | Generated TXT file: D:\Python Project\Attendance Configuration\output\Branch\TXT\20260705_182922\Attendance_Branch_001.txt (582 record(s))
2026-07-05 18:29:23 | INFO     | attendance.engine | Generated Attendance Excel report: D:\Python Project\Attendance Configuration\output\Branch\Report\20260705_182922\Report_Branch.xlsx
2026-07-05 18:29:23 | INFO     | attendance.gui | Attendance process finished.
2026-07-05 18:29:23 | INFO     | attendance.gui | Job ID              : 20260705_182922
2026-07-05 18:29:23 | INFO     | attendance.gui | Workflow            : Branch
2026-07-05 18:29:23 | INFO     | attendance.gui | Raw log count       : 1361
2026-07-05 18:29:23 | INFO     | attendance.gui | Paired record count : 664
2026-07-05 18:29:23 | INFO     | attendance.gui | Valid record count  : 582
2026-07-05 18:29:23 | INFO     | attendance.gui | Anomaly count       : 82
2026-07-05 18:29:23 | INFO     | attendance.gui | MDB Summary:
2026-07-05 18:29:23 | INFO     | attendance.gui | - CBG001 | SUCCESS | Raw Logs: 1361 | D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-05 18:29:23 | INFO     | attendance.gui | TXT output folder   : D:\Python Project\Attendance Configuration\output\Branch\TXT\20260705_182922
2026-07-05 18:29:23 | INFO     | attendance.gui | TXT files generated : 1
2026-07-05 18:29:23 | INFO     | attendance.gui | - TXT: D:\Python Project\Attendance Configuration\output\Branch\TXT\20260705_182922\Attendance_Branch_001.txt (582 rows)
2026-07-05 18:29:23 | INFO     | attendance.gui | Report file         : D:\Python Project\Attendance Configuration\output\Branch\Report\20260705_182922\Report_Branch.xlsx
2026-07-05 18:29:23 | INFO     | shared.dialogs | Attendance process completed successfully.

Job ID: 20260705_182922
Workflow: Branch
Valid Records: 582
Anomaly Records: 82
2026-07-05 20:12:45 | INFO     | attendance.gui | Application Ready.
2026-07-05 20:12:45 | INFO     | attendance.gui | Waiting for user input...
2026-07-05 20:13:39 | INFO     | attendance.gui | Application Ready.
2026-07-05 20:13:39 | INFO     | attendance.gui | Waiting for user input...
2026-07-05 20:17:43 | INFO     | attendance.gui | Application Ready.
2026-07-05 20:17:43 | INFO     | attendance.gui | Waiting for user input...
2026-07-05 20:19:08 | INFO     | __main__ | Starting OAS-K
2026-07-05 20:19:09 | INFO     | __main__ | Launcher loaded successfully.
2026-07-05 20:19:45 | INFO     | __main__ | Starting OAS-K
2026-07-05 20:19:45 | INFO     | __main__ | Launcher loaded successfully.
2026-07-05 20:19:50 | INFO     | attendance.gui | Application Ready.
2026-07-05 20:19:50 | INFO     | attendance.gui | Waiting for user input...
2026-07-06 08:55:33 | INFO     | attendance.gui | Application Ready.
2026-07-06 08:55:33 | INFO     | attendance.gui | Waiting for user input...
2026-07-06 09:19:49 | INFO     | shared.config_manager | Reading Attendance Configuration: D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-06 09:19:49 | INFO     | shared.config_manager | Attendance Configuration loaded. HO MDB: 1, Branch MDB: 1
2026-07-06 09:19:49 | INFO     | attendance.extractor | Connecting to MDB: D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-06 09:19:50 | INFO     | attendance.extractor | MDB connection established.
2026-07-06 09:19:50 | INFO     | attendance.extractor | Fetching raw attendance logs from 2026-03-30 00:00:00 to 2026-03-31 00:00:00.
2026-07-06 09:19:50 | INFO     | attendance.extractor | Fetched 64 raw attendance log(s).
2026-07-06 09:19:51 | INFO     | attendance.extractor | MDB connection closed.
2026-07-06 09:19:51 | INFO     | attendance.engine | Starting attendance pairing for 64 raw log(s).
2026-07-06 09:19:51 | INFO     | attendance.engine | Attendance pairing finished. Total pair record(s): 50, Paired: 10, Single tap: 40
2026-07-06 09:19:51 | INFO     | attendance.engine | Starting attendance validation for 50 paired record(s).
2026-07-06 09:19:51 | INFO     | attendance.engine | Attendance validation finished. Total: 50, Valid for TXT: 10, Anomaly: 40
2026-07-06 09:19:51 | INFO     | attendance.engine | Generated TXT file: D:\Python Project\Attendance Configuration\output\HO\TXT\20260706_091949\Attendance_HO_001.txt (10 record(s))
2026-07-06 09:19:51 | INFO     | attendance.engine | Generated Attendance Excel report: D:\Python Project\Attendance Configuration\output\HO\Report\20260706_091949\Report_HO.xlsx
2026-07-06 09:19:51 | INFO     | attendance.engine | Generated run artifacts: D:\Python Project\Attendance Configuration\output\HO\Report\20260706_091949\Process.log and D:\Python Project\Attendance Configuration\output\HO\Report\20260706_091949\summary.json
2026-07-06 09:20:18 | INFO     | shared.config_manager | Reading Attendance Configuration: D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-06 09:20:18 | INFO     | shared.config_manager | Attendance Configuration loaded. HO MDB: 1, Branch MDB: 1
2026-07-06 09:20:18 | INFO     | attendance.extractor | Connecting to MDB: D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-06 09:20:18 | INFO     | attendance.extractor | MDB connection established.
2026-07-06 09:20:18 | INFO     | attendance.extractor | Fetching raw attendance logs from 2026-03-30 00:00:00 to 2026-03-31 00:00:00.
2026-07-06 09:20:18 | INFO     | attendance.extractor | Fetched 64 raw attendance log(s).
2026-07-06 09:20:18 | INFO     | attendance.extractor | MDB connection closed.
2026-07-06 09:20:18 | INFO     | attendance.engine | Starting attendance pairing for 64 raw log(s).
2026-07-06 09:20:18 | INFO     | attendance.engine | Attendance pairing finished. Total pair record(s): 50, Paired: 10, Single tap: 40
2026-07-06 09:20:18 | INFO     | attendance.engine | Starting attendance validation for 50 paired record(s).
2026-07-06 09:20:18 | INFO     | attendance.engine | Attendance validation finished. Total: 50, Valid for TXT: 10, Anomaly: 40
2026-07-06 09:20:18 | INFO     | attendance.engine | Generated TXT file: D:\Python Project\Attendance Configuration\output\HO\TXT\20260706_092018\Attendance_HO_001.txt (10 record(s))
2026-07-06 09:20:19 | INFO     | attendance.engine | Generated Attendance Excel report: D:\Python Project\Attendance Configuration\output\HO\Report\20260706_092018\Report_HO.xlsx
2026-07-06 09:20:19 | INFO     | attendance.engine | Generated run artifacts: D:\Python Project\Attendance Configuration\output\HO\Report\20260706_092018\Process.log and D:\Python Project\Attendance Configuration\output\HO\Report\20260706_092018\summary.json
2026-07-06 09:20:36 | INFO     | shared.config_manager | Reading Attendance Configuration: D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-06 09:20:36 | INFO     | shared.config_manager | Attendance Configuration loaded. HO MDB: 1, Branch MDB: 1
2026-07-06 09:20:36 | INFO     | attendance.extractor | Connecting to MDB: D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-06 09:20:36 | INFO     | attendance.extractor | MDB connection established.
2026-07-06 09:20:36 | INFO     | attendance.extractor | Fetching raw attendance logs from 2026-03-30 00:00:00 to 2026-03-31 00:00:00.
2026-07-06 09:20:36 | INFO     | attendance.extractor | Fetched 64 raw attendance log(s).
2026-07-06 09:20:36 | INFO     | attendance.extractor | MDB connection closed.
2026-07-06 09:20:36 | INFO     | attendance.engine | Starting attendance pairing for 64 raw log(s).
2026-07-06 09:20:36 | INFO     | attendance.engine | Attendance pairing finished. Total pair record(s): 50, Paired: 10, Single tap: 40
2026-07-06 09:20:36 | INFO     | attendance.engine | Starting attendance validation for 50 paired record(s).
2026-07-06 09:20:36 | INFO     | attendance.engine | Attendance validation finished. Total: 50, Valid for TXT: 10, Anomaly: 40
2026-07-06 09:20:36 | INFO     | attendance.engine | Generated TXT file: D:\Python Project\Attendance Configuration\output\HO\TXT\20260706_092036\Attendance_HO_001.txt (10 record(s))
2026-07-06 09:20:37 | INFO     | attendance.engine | Generated Attendance Excel report: D:\Python Project\Attendance Configuration\output\HO\Report\20260706_092036\Report_HO.xlsx
2026-07-06 09:20:37 | INFO     | attendance.engine | Generated run artifacts: D:\Python Project\Attendance Configuration\output\HO\Report\20260706_092036\Process.log and D:\Python Project\Attendance Configuration\output\HO\Report\20260706_092036\summary.json
2026-07-06 09:22:14 | INFO     | attendance.gui | Application Ready.
2026-07-06 09:22:14 | INFO     | attendance.gui | Waiting for user input...
2026-07-06 09:22:23 | INFO     | attendance.gui | Attendance Configuration selected.
2026-07-06 09:22:35 | INFO     | attendance.gui | Output folder selected.
2026-07-06 09:22:39 | INFO     | attendance.gui | Date From selected: 07/01/2026
2026-07-06 09:22:43 | INFO     | attendance.gui | Date To selected: 07/01/2026
2026-07-06 09:22:45 | INFO     | attendance.gui | Generate button clicked.
2026-07-06 09:22:45 | INFO     | attendance.gui | Input validation success.
2026-07-06 09:22:45 | INFO     | attendance.gui | Configuration file : D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-06 09:22:45 | INFO     | attendance.gui | Output folder      : D:\Python Project\Attendance Configuration\output
2026-07-06 09:22:45 | INFO     | attendance.gui | Date From          : 07/01/2026
2026-07-06 09:22:45 | INFO     | attendance.gui | Date To            : 07/01/2026
2026-07-06 09:22:45 | INFO     | attendance.gui | Workflow           : HO
2026-07-06 09:22:45 | INFO     | attendance.gui | Generate HRIS TXT  : True
2026-07-06 09:22:45 | INFO     | attendance.gui | Generate Report    : True
2026-07-06 09:22:45 | INFO     | attendance.gui | Reading Attendance Configuration...
2026-07-06 09:22:45 | INFO     | shared.config_manager | Reading Attendance Configuration: D:\Python Project\Attendance Configuration\config\OAS-K_Attendance_Configuration.xlsx
2026-07-06 09:22:45 | INFO     | shared.config_manager | Attendance Configuration loaded. HO MDB: 1, Branch MDB: 1
2026-07-06 09:22:45 | INFO     | attendance.gui | Attendance Configuration loaded.
2026-07-06 09:22:45 | INFO     | attendance.gui | Running Attendance Process Engine...
2026-07-06 09:22:45 | INFO     | attendance.extractor | Connecting to MDB: D:\Python Project\Attendance Configuration\mdb\HO\newatt2000.mdb
2026-07-06 09:22:45 | INFO     | attendance.extractor | MDB connection established.
2026-07-06 09:22:45 | INFO     | attendance.extractor | Fetching raw attendance logs from 2026-07-01 00:00:00 to 2026-07-02 00:00:00.
2026-07-06 09:22:45 | INFO     | attendance.extractor | Fetched 102 raw attendance log(s).
2026-07-06 09:22:45 | INFO     | attendance.extractor | MDB connection closed.
2026-07-06 09:22:45 | INFO     | attendance.engine | Starting attendance pairing for 102 raw log(s).
2026-07-06 09:22:45 | INFO     | attendance.engine | Attendance pairing finished. Total pair record(s): 51, Paired: 47, Single tap: 4
2026-07-06 09:22:45 | INFO     | attendance.engine | Starting attendance validation for 51 paired record(s).
2026-07-06 09:22:45 | INFO     | attendance.engine | Attendance validation finished. Total: 51, Valid for TXT: 47, Anomaly: 4
2026-07-06 09:22:45 | INFO     | attendance.engine | Generated TXT file: D:\Python Project\Attendance Configuration\output\HO\TXT\20260706_092245\Attendance_HO_001.txt (47 record(s))
2026-07-06 09:22:45 | INFO     | attendance.engine | Generated Attendance Excel report: D:\Python Project\Attendance Configuration\output\HO\Report\20260706_092245\Report_HO.xlsx
2026-07-06 09:22:45 | INFO     | attendance.engine | Generated run artifacts: D:\Python Project\Attendance Configuration\output\HO\Report\20260706_092245\Process.log and D:\Python Project\Attendance Configuration\output\HO\Report\20260706_092245\summary.json
2026-07-06 09:22:45 | INFO     | attendance.gui | Attendance process finished.
2026-07-06 09:22:45 | INFO     | attendance.gui | Job ID              : 20260706_092245
2026-07-06 09:22:45 | INFO     | attendance.gui | Workflow            : HO
2026-07-06 09:22:45 | INFO     | attendance.gui | Raw log count       : 102
2026-07-06 09:22:45 | INFO     | attendance.gui | Paired record count : 51
2026-07-06 09:22:45 | INFO     | attendance.gui | Valid record count  : 47
